,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
36447,80,105707713,16,3,2541,6,231,0,158.8125,110.58283090000002,6,0,2.0,3.464101615,24.09474132,0.179740905,5872650.722,12500000.0,51400000,95,106000000,7047174.533,13500000.0,51400000,510,103000000,51400000.0,28000000.0,71200000,31500000,0,0,0,0,536,100,0.15136076199999998,0.028380142999999997,0,231,127.35,117.57339250000001,13823.50263,0,0,0,1,0,0,0,0,0,134.05263159999998,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4706567.0,6655249.427,9412539,595,19300000.0,18800000.0,51400000,5895244,DoS slowloris
39919,80,105677705,16,3,2541,6,231,0,158.8125,110.58283090000002,6,0,2.0,3.464101615,24.10158321,0.17979194399999998,5870983.6110000005,12500000.0,51300000,118,106000000,7045171.132999999,13500000.0,51300000,320,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,536,100,0.15140374199999998,0.028388202,0,231,127.35,117.57339250000001,13823.50263,0,0,0,1,0,0,0,0,0,134.05263159999998,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4707568.0,6656771.12,9414616,520,19300000.0,18800000.0,51300000,5737018,DoS slowloris
64201,80,3002645,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.99911911,1501322.5,710552.5125,2003759,998886,3002645,1501322.5,710552.5125,2003759,998886,0,0.0,0.0,0,0,0,0,0,0,120,0,0.99911911,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
49365,80,3003599,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9988017709999999,1501799.5,710214.5155,2003997,999602,3003599,1501799.5,710214.5155,2003997,999602,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9988017709999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
61936,80,3003774,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9987435809999999,1501887.0,710169.9678,2004053,999721,3003774,1501887.0,710169.9678,2004053,999721,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9987435809999999,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
49506,80,102678392,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.80560856,0.165565507,6417399.5,13200000.0,51300000,19,103000000,7898333.231000001,14400000.0,51300000,176,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,456,100,0.136348064,0.029217442000000003,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3203956.0,4530283.24,6407350,562,19300000.0,18800000.0,51300000,5739260,DoS slowloris
33656,80,3003937,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998689387,1501968.5,709971.2708,2003994,999943,3003937,1501968.5,709971.2708,2003994,999943,0,0.0,0.0,0,0,0,0,0,0,120,0,0.998689387,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
36388,80,103677387,15,3,2541,6,231,0,169.4,105.73741059999999,6,0,2.0,3.464101615,24.56659136,0.17361548699999999,6098669.824,12900000.0,51300000,104,104000000,7405520.214,13900000.0,51300000,486,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,496,100,0.144679572,0.028935914,0,231,134.05263159999998,116.8034787,13643.052630000002,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3703306.5,5236792.516,7406278,335,19300000.0,18800000.0,51300000,5863221,DoS slowloris
33538,80,2999981,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.000006333,1499990.5,712750.2004,2003981,996000,2999981,1499990.5,712750.2004,2003981,996000,0,0.0,0.0,0,0,0,0,0,0,120,0,1.000006333,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
69104,80,7381260,10,1,1386,0,231,0,138.6,119.2878871,0,0,0.0,0.0,187.7728193,1.49026047,738126.0,1006362.7740000001,3180921,122,7381260,820140.0,1031353.954,3180921,386,0,0.0,0.0,0,0,0,0,0,0,336,40,1.3547822459999999,0.135478225,0,231,115.5,120.6358156,14553.0,0,0,0,1,0,0,0,0,0,126.0,138.6,0.0,336,0,0,0,0,0,0,10,1386,1,0,29200,28960,6,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
60395,80,46,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,173913.0435,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,21739.13043,21739.13043,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
69001,80,38090565,2,1,8,0,8,0,4.0,5.656854248999999,0,0,0.0,0.0,0.21002576399999998,0.078759661,19000000.0,26900000.0,38100000,71,38100000,38100000.0,0.0,38100000,38100000,0,0.0,0.0,0,0,1,0,0,0,64,32,0.052506440999999994,0.02625322,0,8,4.0,4.618802154,21.33333333,0,1,0,0,1,0,0,0,0,5.333333333,4.0,0.0,64,0,0,0,0,0,0,2,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
55236,80,105002635,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.152377128,0.038094282,35000000.0,60600000.0,105000000,73,105000000,105000000.0,0.0,105000000,105000000,105000000,105000000.0,0.0,105000000,105000000,1,0,0,0,64,64,0.019047141,0.019047141,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,73.0,0.0,73,73,105000000.0,0.0,105000000,105000000,DoS slowloris
39722,80,3002820,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999060883,1501410.0,710748.3811,2003985,998835,3002820,1501410.0,710748.3811,2003985,998835,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999060883,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
50291,80,3002026,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999325122,1501013.0,711335.2797,2004003,998023,3002026,1501013.0,711335.2797,2004003,998023,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999325122,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
28674,80,100025495,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.469370434,0.08997706,12500000.0,35400000.0,100000000,51,100000000,25000000.0,50000000.0,100000000,314,100000000,33300000.0,57700000.0,100000000,755,0,0,0,0,168,136,0.049987255999999994,0.039989805,0,231,24.7,72.5626932,5265.344443999999,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,25791.0,0.0,25791,25791,100000000.0,0.0,100000000,100000000,DoS slowloris
69203,80,303,1,2,231,483,231,231,231.0,0.0,483,0,241.5,341.5325753,2356435.644,9900.990098999999,151.5,212.83914109999998,302,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,1,0,0,0,32,64,3300.3300329999997,6600.6600659999995,0,483,236.25,197.27708940000002,38918.25,0,1,0,0,1,1,0,0,2,315.0,231.0,241.5,32,0,0,0,0,0,0,1,231,2,483,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
42413,80,102701752,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.79996641,0.165527848,6418859.5,13200000.0,51400000,20,103000000,7900129.0770000005,14400000.0,51400000,313,103000000,51400000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.136317051,0.029210797,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3207708.0,4535597.855,6414860,556,19300000.0,18800000.0,51400000,5898283,DoS slowloris
42174,80,99999128,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160001395,0.040000349,33300000.0,57700000.0,100000000,97,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000174,0.020000174,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,115.0,0.0,115,115,100000000.0,0.0,100000000,100000000,DoS slowloris
33678,80,105632490,16,3,2541,6,231,0,158.8125,110.58283090000002,6,0,2.0,3.464101615,24.11189966,0.179868902,5868471.667,12500000.0,51300000,117,106000000,7042158.2,13500000.0,51300000,247,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,536,100,0.151468549,0.028400353,0,231,127.35,117.57339250000001,13823.50263,0,0,0,1,0,0,0,0,0,134.05263159999998,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4705092.5,6652940.722999999,9409432,753,19200000.0,18800000.0,51300000,5958494,DoS slowloris
29050,80,106006322,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.3300497119999997,0.084900597,13300000.0,35100000.0,100000000,48,106000000,26500000.0,49100000.0,100000000,523,106000000,35300000.0,56100000.0,100000000,1272,0,0,0,0,168,136,0.047166997999999995,0.037733599,0,231,24.7,72.5626932,5265.344443999999,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,702.0,873.9839814999999,1320,84,53000000.0,66500000.0,100000000,6005366,DoS slowloris
41814,80,103723986,15,3,2541,6,231,0,169.4,105.73741059999999,6,0,2.0,3.464101615,24.55555459,0.17353748800000002,6101410.941000001,12900000.0,51400000,75,104000000,7408850.786,13900000.0,51400000,315,103000000,51400000.0,28000000.0,71200000,31600000,0,0,0,0,496,100,0.144614574,0.028922915,0,231,134.05263159999998,116.8034787,13643.052630000002,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3702791.5,5235867.621,7405109,474,19300000.0,18800000.0,51400000,5897166,DoS slowloris
55366,80,103652936,15,3,2541,6,231,0,169.4,105.73741059999999,6,0,2.0,3.464101615,24.57238645,0.17365644100000002,6097231.529,12900000.0,51300000,88,104000000,7403772.071,13900000.0,51300000,247,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,496,100,0.144713701,0.02894274,0,231,134.05263159999998,116.8034787,13643.052630000002,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3707195.5,5241999.651000001,7413849,542,19200000.0,18800000.0,51300000,5838409,DoS slowloris
64190,80,3000317,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9998943440000001,1500158.5,712654.0339,2004081,996236,3000317,1500158.5,712654.0339,2004081,996236,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9998943440000001,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
57666,80,105666657,16,3,2541,6,231,0,158.8125,110.58283090000002,6,0,2.0,3.464101615,24.10410315,0.179810742,5870369.833,12500000.0,51300000,80,106000000,7044436.867000001,13500000.0,51300000,632,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,536,100,0.151419572,0.02839117,0,231,127.35,117.57339250000001,13823.50263,0,0,0,1,0,0,0,0,0,134.05263159999998,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4706236.0,6654839.305,9411918,554,19300000.0,18800000.0,51300000,5839333,DoS slowloris
68695,80,94482767,16,2,2318,0,231,0,144.875,114.84881370000001,0,0,0.0,0.0,24.53357447,0.190510932,5557809.824,10400000.0,40100000,93,94500000,6298851.132999999,10900000.0,40100000,331,31500000,31500000.0,0.0,31500000,31500000,0,0,0,0,536,80,0.16934305100000002,0.021167881,0,231,122.0,118.05789540000002,13937.666669999999,0,0,0,1,0,0,0,0,0,128.7777778,144.875,0.0,536,0,0,0,0,0,0,16,2318,2,0,29200,28960,11,32,4707083.5,6656050.579,9413622,545,11200000.0,6539666.972999999,19800000,5874505,DoS slowloris
64079,80,102713367,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.79716199,0.16550913,6419585.437999999,13200000.0,51400000,55,103000000,7901024.0,14400000.0,51400000,427,103000000,51400000.0,28000000.0,71200000,31600000,0,0,0,0,456,100,0.136301636,0.029207494,0,231,141.5,115.45472759999998,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205383.5,4532470.322,6410324,443,19300000.0,18800000.0,51400000,5904789,DoS slowloris
55255,80,105002438,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.15237741400000002,0.038094354,35000000.0,60600000.0,105000000,67,105000000,105000000.0,0.0,105000000,105000000,105000000,105000000.0,0.0,105000000,105000000,1,0,0,0,64,64,0.019047177,0.019047177,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,67.0,0.0,67,67,105000000.0,0.0,105000000,105000000,DoS slowloris
36483,80,108002286,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.148145012,0.037036253,36000000.0,62400000.0,108000000,66,108000000,108000000.0,0.0,108000000,108000000,108000000,108000000.0,0.0,108000000,108000000,1,0,0,0,64,64,0.018518127,0.018518127,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,66.0,0.0,66,66,108000000.0,0.0,108000000,108000000,DoS slowloris
50204,80,3001193,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999602491,1500596.5,711978.0398,2004041,997152,3001193,1500596.5,711978.0398,2004041,997152,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999602491,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
42267,80,100000669,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.15999893,0.039999732,33300000.0,57700000.0,100000000,48,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.019999866,0.019999866,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,48.0,0.0,48,48,100000000.0,0.0,100000000,100000000,DoS slowloris
42258,80,100000743,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.159998811,0.039999703,33300000.0,57700000.0,100000000,29,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.019999851000000003,0.019999851000000003,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,37.0,0.0,37,37,100000000.0,0.0,100000000,100000000,DoS slowloris
55234,80,105002621,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.15237714900000002,0.038094287000000004,35000000.0,60600000.0,105000000,58,105000000,105000000.0,0.0,105000000,105000000,105000000,105000000.0,0.0,105000000,105000000,1,0,0,0,64,64,0.019047144,0.019047144,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,58.0,0.0,58,58,105000000.0,0.0,105000000,105000000,DoS slowloris
68622,80,115873368,2,1,8,0,8,0,4.0,5.656854248999999,0,0,0.0,0.0,0.069040886,0.025890332000000002,57900000.0,81900000.0,116000000,43,116000000,116000000.0,0.0,116000000,116000000,0,0.0,0.0,0,0,1,0,0,0,64,32,0.017260222,0.008630111,0,8,4.0,4.618802154,21.33333333,0,1,0,0,1,0,0,0,0,5.333333333,4.0,0.0,64,0,0,0,0,0,0,2,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
34889,80,3001084,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999638797,1500542.0,711625.1935,2003737,997347,3001084,1500542.0,711625.1935,2003737,997347,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999638797,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
41949,80,3001292,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999569519,1500646.0,711565.7965,2003799,997493,3001292,1500646.0,711565.7965,2003799,997493,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999569519,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
29633,80,108111149,4,3,239,0,231,0,59.75,114.2289368,0,0,0.0,0.0,2.2106878169999997,0.064748179,18000000.0,44100000.0,108000000,41,108000000,36000000.0,62400000.0,108000000,197,108000000,54100000.0,76400000.0,108000000,795,0,0,0,0,136,104,0.036998959,0.027749219,0,231,29.875,81.31497402,6612.125,0,0,0,1,0,0,0,0,0,34.14285714,59.75,0.0,136,0,0,0,0,0,0,4,239,3,0,29200,235,2,32,836.0,0.0,836,836,108000000.0,0.0,108000000,108000000,DoS slowloris
